773,405,288
774,404,304
775,403,266
776,402,294
777,401,292
778,400,264
779,399,303
780,398,284
781,397,270
782,396,303
783,395,276
784,394,275
785,393,299
786,392,265
787,391,283
788,390,294
789,389,256
790,388,292
791,387,285
792,386,262
793,385,299
794,384,276
795,383,267
796,382,852
797,381,269
798,380,278
799,379,295
800,378,259
801,377,287
802,376,290
803,375,258
804,374,297
805,373,284
806,372,268
807,371,303
808,370,275
809,369,272
810,368,302
811,367,270
812,366,281
813,365,295
814,364,261
815,363,291
816,362,290
817,361,264
818,360,299
819,359,282
820,358,269
821,357,304
822,356,276
823,355,276
824,354,300
825,353,265
826,352,284
827,351,291
828,350,258
829,349,293
830,348,286
831,347,262
832,346,299
833,345,278
834,344,270
835,343,298
836,342,267
837,341,279
838,340,294
839,339,260
840,338,285
841,337,287
842,336,259
843,335,296
844,334,280
845,333,266
846,332,301
847,331,274
848,330,273
849,329,297
850,328,268
851,327,284
852,326,293
853,325,256
854,324,291
855,323,287
856,322,265
857,321,302
858,320,279
859,319,272
860,318,303
861,317,270
862,316,280
863,315,299
864,314,263
865,313,289
866,312,292
867,311,263
868,310,301
869,309,282
870,308,272
871,307,304
872,306,278
873,305,278
874,304,301
875,303,268
876,302,287
877,301,293
878,300,262
879,299,296
880,298,289
881,297,267
882,296,303
883,295,281
884,294,275
885,293,303
886,292,272
887,291,282
888,290,298
889,289,263
890,288,289
891,287,292
892,286,262
893,285,302
894,284,284
895,283,270
896,282,307
897,281,275
898,280,275
899,279,299
900,278,265
901,277,284
902,276,294
903,275,256
904,274,295
905,273,283
906,272,264
907,271,300
908,270,278
909,269,269
910,268,299
911,267,268
912,266,275
913,265,293
914,264,259
915,263,283
916,262,290
917,261,257
918,260,296
919,259,280
920,258,263
921,257,297
922,256,271
923,255,269
924,254,851
925,253,261
926,252,279
927,251,289
928,250,253
929,249,286
930,248,282
931,247,260
932,246,294
933,245,276
934,244,264
935,243,298
936,242,267
937,241,272
938,240,294
939,241,258
940,242,281
941,243,287
942,244,254
943,245,291
944,246,279
945,247,260
946,248,295
947,249,270
948,250,266
949,251,293
950,252,262
951,253,274
952,254,291
953,255,254
954,256,284
955,257,282
956,258,255
957,259,292
958,260,278
959,261,261
960,262,296
961,263,268
962,264,271
963,265,292
964,266,258
965,267,278
966,268,285
967,269,250
968,270,286
969,271,279
970,272,257
971,273,294
972,274,270
973,275,262
974,276,294
975,277,263
976,278,272
977,279,290
978,280,254
979,281,280
980,282,285
981,283,253
982,284,293
983,285,276
984,286,260
985,287,297
986,288,267
987,289,269
988,290,293
989,291,257
990,292,278
991,293,286
992,294,252
993,295,287
994,296,279
995,297,257
996,298,296
997,299,272
998,300,264
999,301,294
1000,302,263
1001,303,273
1002,304,290
1003,305,252
1004,306,281
1005,307,281
1006,308,253
1007,309,291
1008,310,276
1009,311,260
1010,312,293
1011,313,264
1012,314,266
1013,315,288
1014,316,254
1015,317,273
1016,318,282
1017,319,246
1018,320,282
1019,321,275
1020,322,253
1021,323,288
1022,324,266
1023,325,259
1024,326,289
1025,327,256
1026,328,268
1027,329,282
1028,330,246
1029,331,276
1030,332,276
1031,333,249
1032,334,286
1033,335,267
1034,336,254
1035,337,288
1036,338,259
1037,339,262
1038,340,284
1039,341,250
1040,342,270
1041,343,278
1042,344,244
1043,345,282
1044,346,271
1045,347,251
1046,348,288
1047,349,261
1048,350,258
1049,351,286
1050,352,253
1051,353,270
1052,354,281
1053,355,243
1054,356,278
1055,357,274
1056,358,249
1057,359,288
1058,360,266
1059,361,259
1060,362,292
1061,363,258
1062,364,268
1063,365,285
1064,366,250
1065,367,277
1066,368,280
1067,369,247
1068,370,285
1069,371,272
1070,372,254
1071,373,291
1072,374,266
1073,375,264
1074,376,290
1075,377,255
1076,378,272
1077,379,283
1078,380,246
1079,381,284
1080,382,278
1081,383,256
1082,384,292
1083,385,271
1084,386,263
1085,387,296
1086,388,264
1087,389,274
1088,390,292
1089,391,255
1090,392,286
1091,393,286
1092,394,260
1093,395,297
1094,396,280
1095,397,267
1096,398,303
1097,399,275
1098,400,277
1099,401,302
1100,402,268
1101,403,290
1102,404,298
1103,405,267
1104,406,302
1105,407,295
1106,408,274
1107,409,316
1108,410,289
1109,411,289
1110,412,314
1111,413,286
1112,414,302
1113,415,318
1114,416,279
1115,417,319
1116,418,316
1117,419,296
1118,420,328
1119,421,317
1120,422,311
1121,423,351
1122,424,310
1123,425,335
1124,426,354
1125,427,330
1126,428,347
1127,429,370
1128,430,343
1129,431,394
1130,432,365
1131,433,381
1132,434,419
1133,435,410
1134,436,392
1135,437,452
1136,438,420
1137,439,465
1138,440,449
1139,441,461
1140,442,503
1141,443,521
1142,444,475
1143,445,571
1144,446,553
1145,447,583
1146,448,578
1147,449,596
1148,450,618
1149,451,673
1150,452,594
1151,453,708
1152,454,711
1153,455,741
1154,456,725
1155,457,818
1156,458,814
1157,459,851
1158,460,848
1159,461,851
1160,462,847
1161,463,852
1162,464,851
1163,465,848
1164,466,852
1165,467,853
1166,468,847
1167,469,852
1168,470,851
1169,471,848
1170,472,847
1171,473,849
1172,474,850
1173,475,850
